The author is seventy but he's no less productive than he was twenty years ago.	en
Le Royaume-Uni doit perfectionner les solutions face aux problèmes posés par son réseau de chemins de fer.	fr
Dieses blöde Lied geht mir nicht aus dem Kopf.	de
Está en Babia.	es
No puedo soportar más este calor.	es
Hvernig get ég hætt í þessari vinnu?	is
Impossible.	en
Le couteau était si émoussé que je ne pus couper la viande avec et je dus recourir à mon couteau de poche.	fr
Mia kato mortigis sciuron.	ep
Cette terre donne de bonnes récoltes.	fr
A Terra gira ao redor do Sol.	pt
Cerbumu antaŭ ol agi!	ep
Tom didn't like living in the country.	en
Tom and Mary don't have much in common.	en
Ich bin ein armer Tischler.	de
Il était tout sauf robuste.	fr
Egy lakásban lakom.	hu
Lui è un nuovo arrivato.	it
Vedrai.	it
John seninle tanışmadan önce tembeldi.	tr
Nixon, 1972 yılı seçimini büyük bir halk oyuyla kazandı.	tr
You should find a more constructive way of venting your anger.	en
Dün bir arkadaşımla bir film izlemeye gittik.	tr
Ich weiß nicht, warum ich ihm nicht gefalle und das ist auch nicht wichtig.	de
Bütün gece uyumadan uzandı.	tr
É melhor você não comer aquele bolo!	pt
There's an eighty to ninety percent chance that Jane will come.	en
Ne malĝoju!	ep
O rei se virava e se revirava diante do espelho.	pt
Tom no fue y yo tampoco.	es
Я был удивлен его внезапным появлением.	ru
Tek başıma gece geç saatlerde eve yürümemeliydim.	tr
I'd love to learn how to fly a helicopter.	en
J'ai tout de suite deviné leur complot.	fr
Les implications en sont effrayantes.	fr
Bay White onlara yardım etmek istedi.	tr
Для меня честь работать с Томом.	ru
I don't know how he can live in this mess.	en
Estas nia devo helpi unuj la aliajn.	ep
Me gustaría presentarte al caballero del que te hablé el otro día.	es
Mi preskaŭ finlegis la romanon.	ep
La lingua comune di molti anime è rappresentata dai sottotitoli.	it
Nenhum dos tiros atingiu o coração, mas causaram vários estragos a outros órgãos vitais.	pt
Debió usted discutir ese problema previamente conmigo.	es
İş daha da kötüye gitmeye devam ediyor.	tr
La hija estaba afligida por la enfermedad de su madre.	es
Ist deinen Eltern bekannt, dass du dir einen Irokesenschnitt machen lässt?	de
Celui qui veut être heureux pour un jour doit se soûler. Celui qui veut être heureux pour un mois doit tuer un cochon. Celui qui veut être heureux pour un an doit se marier. Celui qui veut être heureux pour une vie doit aimer sa profession.	fr
Tom dejó su trabajo la semana pasada.	es
Había trabajado todo el día, así que estaba muy cansado.	es
Inizialmente quel suono mi infastidiva, però ora mi ci sono abituata.	it
Tom ist ein großartiger Künstler.	de
Che fa per Halloween?	it
Sie und ich sind Brasilianerinnen.	de
If you want to stay, you can stay.	en
Şimdi bir hemşireye ihtiyacım var.	tr
El señor Wilson está encolerizado con Dennis.	es
Non posso comprarti quel vestito.	it
Kimse onu desteklemedi.	tr
या गोंधळासाठी तु जबाबदार आहेस का?	ma
Я сказал ему прийти завтра.	ru
Er ist kein Apotheker.	de
Tu as pleuré et tu as cru.	fr
Porto dei dolci per i bambini.	it
Einen schönen Valentinstag!	de
No he tenido noticias suyas durante mucho tiempo.	es
They look sad.	en
That's really odd.	en
Ma jól néz ki.	hu
That's a distinct possibility.	en
I can never tell when you're kidding.	en
Hvert kongresmedlem kunne stemme.	dk
Lin trafis apopleksio.	ep
मी दर सकाळी साउअरक्राउट खातो.	ma
Он забыл часть своего выступления и был вынужден какое-то время импровизировать.	ru
I saw what was left.	en
Die Menschen haben sich lange gegen die Existenz der Zahl Null gewehrt und diese als teuflisch abgetan.	de
Tous les racistes sont des hypocrites.	fr
Je veux te voir en premier.	fr
Sınavlar bile bir test miydi yoksa?	tr
Открывайте коробку.	ru
Sie will noch eine Weile im Bett liegen.	de
I'm in the middle of something here.	en
Sebebini sordum.	tr
Sie müssen sich von solchen Leuten fernhalten.	de
Eu sou rico.	pt
Bu akşam final sınavları için hazırlanacağım.	tr
Моля те, говори ми на френски.	bg
Я очень устала от тяжёлого труда.	ru
Sie ist solch eine Heuchlerin!	de
Tio ŝajnas esti kerna gravaĵo.	ep
Io non capisco dove ho sbagliato.	it
Parece ótimo.	pt
O tempo faz esquecer muitas lembranças.	pt
Ta chaise est si confortable que je pourrais y rester des heures.	fr
Das Zungenbein ist ein kleiner, hufeisenförmiger Knochen, der bisweilen zu den Schädelknochen gezählt wird.	de
Если бы я об этом знал, я бы никогда ей такого не сказал.	ru
Tiu kuko bone aspektas.	ep
Стена белая снаружи и зелёная внутри.	ru
Elle ne salue pas ses voisins.	fr
Трябва да се преоблека за работа.	bg
Quanto mais velho vou ficando, mais nitidamente me recordo de coisas que nunca aconteceram.	pt
Wenn alles Private von Geheimdiensten ausgeforscht wird, ist das Demokratie?	de
È molto intelligente, come suo fratello.	it
Il a amélioré ses résultats.	fr
Há muita coisa ruim neste mundo, mas nada é pior que uma cabeça fraca.	pt
Tom a torturé un prisonnier.	fr
Tomo konfesis, ke li mortigis Manjon.	ep
Tom is driving a rental car.	en
Ненавижу, когда меня фотографируют.	ru
Il commence à m'énerver celui-là.	fr
Tom yemek odasında.	tr
In het Esperanto is er geen onbepaald lidwoord, en slechts één bepaald.	nl
Что делает Том?	ru
Tomin piti olla täällä kolme tuntia sitten.	fi
Betrachten Sie sich gern im Spiegel?	de
La giornata non poteva andare meglio, peccato solo per il tempo.	it
Hij vertelde me: „Ik heb gisteren dat boek gelezen”.	nl
Sinun olisi pitänyt suudella Tomia.	fi
Elprovu, pripensu kaj komprenu tion!	ep
Nadie ve mis lágrimas.	es
Eu não estava com pressa.	pt
Я знал старика, который говорил, что за всю свою жизнь он ни разу не ел в ресторане.	ru
Alle bisherigen Bewegungen waren Bewegungen von Minoritäten oder im Interesse von Minoritäten. Die proletarische Bewegung ist die selbständige Bewegung der ungeheuren Mehrzahl im Interesse der ungeheuren Mehrzahl.	de
Il problema non era la pista bagnata?	it
Bu iyi bir sistem.	tr
Не говори глупости!	ru
Теперь Марк не смеётся.	ru
Tom güvenilirdi.	tr
Ni scias kial vi faris tion.	ep
Tudnál még valamit enni?	hu
Пожалуйста, не трогайте товары.	ru
Tom, sag, was ist nicht in Ordnung?	de
Mi puoi mostrare dove mi trovo su questa mappa?	it
Belki bir ara tekrar konuşmak istersin benimle.	tr
Je handen beven.	nl
Есть возражения?	ru
Elolvadt a hó.	hu
Tom sırasının arkasına oturdu.	tr
Wenn das aus irgendeinem Grund passieren sollte, was würdest du tun?	de
Ele não queria admitir que não conseguia ver nada.	pt
टॉम बेशुद्ध नव्हता.	ma
La biología le interesa mucho.	es
Настало время прогноза погоды.	ru
Eu ouvi falar disso.	pt
Lei aveva un gatto.	it
Is the post office near here?	en
Io ho già bevuto tre caffè.	it
The use of deadly force has been authorized.	en
Non sono più il vostro angelo.	it
This was too much for him.	en
Qu'est-ce qui a déclanché l'alarme ?	fr
Том написал что-то на обороте конверта.	ru
Tom spielt oft mit Mary Gitarre.	de
Wake me up when you get home.	en
Kendini hâlâ deniz kuvvetlerinden mi sanıyorsun?	tr
Tom'un sorunlarını seninle tartışmak istemiyorum.	tr
El la gudro oni ricevas per distilado multajn derivaĵojn.	ep
To jezioro jest najgłębsze w tym kraju.	pl
Bunun bir intihar olduğunu düşünmüyorsunuz, değil mi?	tr
Он пишет письмо своему брату.	ru
Не ждите, что все будут думать так же, как вы.	ru
Ĉu mi sonĝas?	ep
Куда я положил своё пальто?	ru
Мередит ѝ е пријателка на Мери.	mk
Тоа е за нив.	mk
Tom a volte è troppo emotivo.	it
Ezt a szót javaslom idézőjelek közé rakni.	hu
Морав да си ја вршам должноста.	mk
Morgaŭ venos malproksima kuzino.	ep
Летото и есента се пријатели.	mk
Spojrzał na mnie i zaśmiał się.	pl
पोस्टाने पाठवली.	ma
Diventa davvero più facile.	it
Bunu nasıl yapacağımı bana öğreten Tom'du.	tr
Tu sam jer mi je rečeno da dođem.	hr
A herceg fölemelte a puskát és célzott.	hu
Не надо было мне столько есть.	ru
I watched the sun rise over the city.	en
Она с легкостью забралась на коня.	ru
Gerçekten onu yaptın mı?	tr
I will open the door.	en
Je suis bourrée.	fr
Не похоже, чтобы Том был очень занят.	ru
Ella no quiere estar con nadie.	es
Zo iets gebeurde hier nog nooit.	nl
Tom Mary'yi telafi ettiğini söylüyor.	tr
Das Baby schläft. Macht keinen Lärm.	de
C'è anche il ristorante?	it
Я сказал ей, что я ей помогу.	ru
Chciała im pomóc.	pl
Noi sprechiamo molto tempo.	it
A társam nem néz szappanoperákat.	hu
En la restoracio oni ofertas kradrostitan salmon.	ep
Vi adiciis ĉiujn ciferojn.	ep
Queste pagine, dalla prima all'ultima, sono state scritte con il più profondo senso di gratitudine.	it
Tatlı için pasta yiyecektim ama fikrimi değiştirdim.	tr
Вам нужно выбрать собственный путь.	ru
La virino, kun kiu Tomo eliras, kvar fojojn edziniĝis.	ep
Eso no es una isla.	es
Was denkst du eigentlich über Tom?	de
Что ты подарил Тому на день рождения?	ru
Eu não sei o que há no topo da montanha.	pt
Они любят дождь и снег.	ru
Tom disse que está se sentindo bem.	pt
Все её слова - клевета.	ru
Három macskája van.	hu
Tom yardım için seslenen birini duydu.	tr
Krom la angla li instruas ankaŭ matematikon.	ep
Tom fell desperately in love with Mary.	en
Lei sta perseverando.	it
Ich stehe gewöhnlich früh auf.	de
Hé, ne touchez à rien !	fr
Non l'ho mai chiesto a Tom.	it
Gerçeği Tom'a asla söylemedim.	tr
You have to do what you were told to do.	en
Szerintem a francia egy nagyon nehezen elsajátítható nyelv.	hu
Для завершения этого проекта нам нужно около трёхсот тысяч долларов.	ru
Acımasız rekabet karşısında, bizim iş hayatta kalmakta başarısız oldu.	tr
Я не выношу этой боли.	ru
Мальчики громко спорят.	ru
Tom bir kamyon tarafından çarpılmaya oldukça yaklaştı.	tr
Nós obedeceremos.	pt
Che altro posso darvi?	it
Ты ведёшь себя как дура.	ru
Том любит эту игру.	ru
Necesas al mi via amo.	ep
Прошу прощения. На чём я остановился?	ru
Tom had to know about it.	en
Если я возьму три пары, будет скидка?	ru
Bana bir suçlu gibi davranmaya nasıl cüret edersin!	tr
The stars shone all the time.	en
When did you finish writing the report?	en
We made brochures at small cost.	en
My uncle comes back from America next Monday.	en
Years of heavy drinking has left John with a beer gut.	en
Don't move, or I'll shoot you.	en
He had the kindness to help me.	en
They are sufficiently well off to be able to spend each winter in Florida.	en
I'm fed up with her.	en
Appelle-moi dès que tu l'auras rencontré !	fr
我现在好多了。	zh
Nauczyciel upomniał go, by już się nie spóźniał.	pl
Skolan ser ut som ett fängelse.	se
Её отец стал инвалидом в результате сердечного приступа.	ru
Nous lisons la lettre encore et encore.	fr
Ne te fais pas autant de soucis, ou tu deviendras chauve.	fr
Le roi fut amputé de son pouvoir.	fr
Li rampis kvarpiede kiel kato.	ep
De directeur van de school wil de kantine sluiten en een nieuwe recreatieruimte creëren voor de studenten.	nl
Mi planas elmeti miajn rozojn en florekspozicio.	ep
Ĉu vi iam vizitis Usonon?	ep
Ŝi havis tristan vizaĝesprimon.	ep
Ĉu estas iuj libroj sub la skribotablo?	ep
Est-ce que tu es libre mardi ?	fr
Mi tute forgesis lian nomon.	ep
Tom noted in his report that the stock market was a factor in the company's failure.	en
Ni respektu la regulojn.	ep
Sógorom valódi egoista.	hu
Możesz ozdobić koktail wisienką lub ananasem.	pl
Ależ było ciężko...!	pl
Mi estas lernanta du fremdajn lingvojn.	ep
We have two cats in the house: one white, and one black.	en
Eĉ se li estas tre okupata, li tamen venos.	ep
Dün hava soğuktu.	tr
Она не доверила мне свой секрет.	ru
Nie siedź za długo.	pl
Les prévisions météorologiques se basent sur les données du passé.	fr
Hversu margir vagnar eru í Tsúbasa lestinni?	is
Trots att det regnade ställdes matchen inte in.	se
Je suis vraiment content d'être tombé sur toi.	fr
La tria potenco de tri estas dudek sep.	ep
Bu sözcük Latince kökenli.	tr
You need a lot of water.	en
Ahí se va mi última oportunidad.	es
Et pour tous ces Américains dont j'ai encore à gagner l'appui, je peux ne pas avoir gagné votre suffrage ce soir, mais j'entends vos voix.	fr
Una volta ho conosciuto un carcerato	it
La libro ruĝas.	ep
Faisons une pause.	fr
Você acha o croata uma língua interessante?	pt
Tom di solito va a letto alle dieci e quaranta.	it
Bay Johnson kazandığı paradan dolayı, emekli olduğunda etrafa para saçabilecekti.	tr
Tom ve Mary üç çocuğu evlat edindiler.	tr
Kissanpentu halusi sisään.	fi
Zeg hen mij te bellen voordat ze vertrekken.	nl
Os portenhos são pessoas muito simpáticas e alegres.	pt
Matena ruĝo, ter' endanĝeras. Vespera ruĝo, reaktor' ekbrulas.	ep
Ĉu vi volas ĝin kunporti aŭ manĝi ĉi tie?	ep
Il aime lire des livres.	fr
Un bébé ne distingue pas le bien du mal.	fr
Homo, kiu estas dirinta la veron, ne estas riproĉinda.	ep
Io lavoro come insegnante.	it
Балапан ұяда не көрсе, ұшқанда соны алады.	kz
Königinnen beflecken ihre Tugend nicht. Ihr seid des Todes, wenn Ihr zweifelt.	de
Scusatemi. Mi potreste indicare la stazione della metropolitana più vicina?	it
Плов с мясом — восемь юаней; вегетарианский — всего четыре юаня.	ru
Mi deziras havi ĉefserviston kiel Tom-on.	ep
Höre auf, mir vorzuschreiben, was ich zu tun habe, und kümmere dich um deine eigenen Angelegenheiten!	de
Времена изменились.	ru
Die Kinder putzen sich die Zähne.	de
Okumak kelime dağarcığınızı geliştirmenize yardım eder.	tr
Ni kredas, ke li honestas.	ep
En nia vendejo vi povas elekti el larĝa sortimento da erotikaj ludiloj.	ep
Was Tom alone?	en
İşimi bitirdiğimde sana yardım edeceğim.	tr
La verdad finalmente salió a la luz durante su juicio.	es
Du akzeptierst Toms Scheck, warum willst du nicht meinen Scheck akzeptieren?	de
¿Por qué la gente te tiene miedo?	es
Je sais que tu caches quelque chose.	fr
Why would you want it?	en
Ich wollte hinausgehen, um frische Luft zu schnappen.	de
Found anything interesting?	en
Me gustaría hablar con Tom sobre su hermano John.	es
Mi ŝatus ne devi labori.	ep
Como elas estavam com pressa, pegaram um táxi.	pt
Je suis reconnaissante pour tout ce que vous avez fait.	fr
Van egy rottweilerem.	hu
Soy menos activo que mi hermano.	es
Bröd bakas i ugn.	se
I should've called.	en
It seemed appropriate.	en
Tom doesn't look too sure.	en
Die Freiheit des Menschen liegt nicht darin, dass er tun kann, was er will, sondern dass er nicht tun muss, was er nicht will.	de
汤姆救了玛丽的命。	zh
Lei morirà.	it
Als ich klein war, in Brooklyn, hat keiner Selbstmord begangen — dafür waren alle viel zu unglücklich.	de
I taught Tom everything he knows.	en
Je ne dispose pas de la réponse.	fr
Ela conheceu um novo amigo na escola hoje.	pt
A me serve una risposta.	it
La festo estis tute teda.	ep
I wonder if I should warn Tom.	en
Обвиняемый должен предстать перед судом в пятницу.	ru
Hast du schon einmal versucht, einen Witz auf Französisch zu erzählen?	de
Я ожидаю от тебя пунктуальности.	ru
Вчерашняя ночь была очень жаркой и душной, поэтому я не спал достаточно хорошо.	ru
Lui ha una bella auto.	it
С трудом верится в то, что ты говоришь.	ru
Oni ege bezonas flegistojn en tiu malsanulejo.	ep
Aspetti che inizi la partita.	it
Io sono sempre stato onesto con te.	it
En tiedä oikeaa vastausta.	fi
Noi stavamo andando a vela.	it
Здесь часто идёт снег.	ru
Джиро Акагава написал более 480 романов.	ru
In the end, Tom had to bite the bullet and take responsibility for his actions.	en
Li faligis malamikan aviadilon.	ep
Posso condividere.	it
Tom beklediğinden daha fazlasını aldı.	tr
Вы не планируете присоединиться к нашей компании, чтобы выпить что-нибудь попозже?	ru
Boule de Suif est la seule qui a choses à manger.	fr
Are you prepared to just let that happen?	en
Un sacco di fotografie sono appese nella sala riunioni.	it
Tom entschuldigte sich und sagte, es tue ihm leid, er habe sich im Ton vergriffen.	de
Voisin tehdä tätä päiviä.	fi
Behatóbban akarjuk vizsgálni, hogy ez, hogy működik a gyakorlatban.	hu
Sorunlar olduğunu mu söylüyorsun?	tr
En ole pelännyt ikinä niin paljon aikaisemmin.	fi
We should be getting back to work.	en
Я думал, Том будет знать, как это сделать.	ru
Mi assento per un attimo.	it
Ты всего лишь ребёнок.	ru
Hangi bacak acıyor?	tr
Mary ile aramı bozdun.	tr
Annettuaan Tomille litsarin Mari juoksi ulos huoneesta.	fi
Há mais uma coisa que quero discutir com você.	pt
Niemand gaan omgee nie.	af
Köpek zeki bir hayvandır.	tr
Ya hemos visto esta película.	es
«Видел странный сон». — «Какой сон?»	ru
I want to finish the text here.	en
Мне нужно поговорить с вами об этом.	ru
Sanırım onun iki oğlu var.	tr
Ja forgesu Tom.	ep
Gillar du verkligen inte de där killarna?	se
Беше доста близко.	bg
Torna nel recinto!	it
Tom kuuli koputuksen ja käveli ovelle avaamaan sen.	fi
Voi avete fatto colazione alle otto.	it
Osaatko hoitaa kirjanpitoa?	fi
Он действительно любит научную фантастику.	ru
Bugün ne içmek istersin?	tr
I had nothing to say to them.	en
Do you see him anywhere?	en
Произведения Булгакова по праву вошли в сокровищницу русской литературы.	ru
My favourite colour is blue.	en
Bu aralar, bulunmak için buradan daha güvenli bir yer yok.	tr
Credo che voi abbiate incontrato Tom.	it
Луѓето не можат да творат чуда.	mk
Wie viele Fenster gibt es in dieser Klasse?	de
Dan shouted out a racist insult.	en
Давайте я пойду поговорю с ними.	ru
यादी कुठेय?	ma
Hol van a pénztár?	hu
Renversiĝis do la mondo! almozuloj estas reĝoj, kaj reĝoj estas almozuloj.	ep
Es ist gut gegen die Krankheit.	de
Biz uyanık kalmak zorundayız.	tr
Non diverto i bambini.	it
Gerçekten Tom'a yardımcı olmak istiyorum.	tr
Тебе придётся поверить мне на слово.	ru
2.30'da buluşmamız gerekiyor.	tr
He explains the literal meaning of the sentence.	en
People often feel ten feet tall and bulletproof after taking ice.	en
टॉम आपला मित्र आहे.	ma
Tom è consapevole di quello che ha fatto Mary?	it
Paĉjo aĉetis por mi aviadilan maketon je Kristnasko.	ep
Том бара причина.	mk
Es bueno hacer lo mejor que se pueda.	es
Её напугал его кровожадный взгляд.	ru
Не ме терај да бирам.	mk
Io tamen puŝis lin. Kvankam nekutima je publika uzo, lia voĉo kreskis kaj fariĝis laŭta.	ep
Мы мёрзли.	ru
Chiunque abbia da dire qualcosa su questo matrimonio, parli adesso oppure taccia per sempre.	it
Peu importe ce que tu dis, les anglicismes japonais restent du japonais.	fr
Давно вы там работаете?	ru
Я тебе всё верну с процентами.	ru
Не зная, что делать, я вызвал полицию.	ru
Çabalarınız bir gün meyve verecek.	tr
Tom estaba como un pulpo en un garaje.	es
Rossz viselkedése meglepett engem.	hu
Не помогай мне! Я сама.	ru
O uygun olabilir.	tr
Ik denk dat Tom te veel van ons verwacht.	nl
Traspase juntas las tres hojas de papel.	es
Ich repariere sie nicht.	de
Behatolt a magán szférájába.	hu
Tomo volis, ke Manjo sciu tion.	ep
Quais são as cinco cidades mais famosas do mundo?	pt
Der König und seine gesamte Familie wurde in einem fürchterlichen Gemetzel getötet.	de
Времени осталось немного.	ru
Felkapcsolta a villanyt.	hu
Ne tür bir solunum aleti kullanıyorsunuz?	tr
Как ты научился это делать?	ru
Biz stüdyoya gidemeyiz.	tr
Le chantier est à l'arrêt depuis plus d'une semaine en raison des intempéries.	fr
Eliru el mia hejmo!	ep
Tom'un hâlâ işe ihtiyacı var.	tr
В Испании ужинают очень поздно.	ru
Io vorrei annullare la mia prenotazione.	it
As crianças já estão aqui.	pt
Tom não trouxe o que eu pedi.	pt
Everyone says that the food at this restaurant is very good.	en
Então eu era feliz.	pt
Penso che siano pronti.	it
Tom ne yapılması gerektiği konusunda hiç bir fikri olmadığını söylüyor.	tr
Я сказал им, что вы голодные.	ru
Tom sangat suka berada di luar.	in
Tom hat das Haus kurz nach Marias Auszug verlassen.	de
Bana bir taksi çağırır mısınız, lütfen?	tr
Tom setzte sich an die Theke und aß ein Thunfischbrot.	de
Itt akarok házat építeni.	hu
Ich halte Tom für unzuverlässig.	de
Nous aurons amplement le temps.	fr
Bu hayvanat bahçesinde bir akvaryum var mı?	tr
O "Ben çok mutluyum."dedi.	tr
Bu salon maksimum 1000 kişi alır.	tr
Bu sorun, karşılıklı yanlış anlamadan ortaya çıktı.	tr
O, hayatını riske atmayı umursamaz.	tr
O bir aşk iksiri yaptı.	tr
Ho bisogno di voi in questo momento.	it
Я надеялся застать вас врасплох.	ru
Ez tök jó! Biztosan nevetni fogsz.	hu
У тебя есть час.	ru
Onun hakkında daha fazla şey bilmek istemediğim için o bana kızdı.	tr
Он одолжил мне тридцать песо.	ru
Przyjaźń jest bezcenna.	pl
Sapevo che Tom non l'avrebbe fatto correttamente.	it
Ĉi-semajnfine mi veturos al Bostono.	ep
Tom ha bevuto il suo succo d'arancia.	it
Разве это не странно?	ru
Поверни дверную ручку против часовой стрелки.	ru
Mindenki ellened játszik, és te mindenki ellen játszol.	hu
Tomo invitis Manjon por iri tagmanĝi eksteren, sed ŝi malakceptis.	ep
İki büyük viski lütfen.	tr
Non so cosa stesse succedendo.	it
Non so cosa farete.	it
Trajik haberleri duyduktan sonra, o yalnız kalmak için dışarı çıktı.	tr
Did you talk to your classmates yesterday?	en
Ne estas certe, ke li volas fari tion.	ep
Non lo interrompa.	it
Том отказался дать Мэри, что она попросила.	ru
Kolayca kazandım.	tr
Sto studiando la lingua danese.	it
I don't want to sing.	en
Tom creció con Mary y John.	es
Debemos sembrar las semillas del mutuo entendimiento.	es
Bu işi yaptırmak en az üç saat sürerdi.	tr
Faisons une pause thé.	fr
"Who is that girl?" "That's Keiko."	en
Elle a dit qu'elle se brosse les dents tous les matins.	fr
The judge concluded that the prisoner was guilty.	en
We lived close by the sea.	en
She stopped crying altogether.	en
Camino junto a ella.	es
Um wie viel Uhr sollen wir essen?	de
He said that he wanted some money.	en
Mi ne ŝatas matematikon, eĉ malpli fizikon.	ep
Tanulsz angolul?	hu
He took a book off the shelf.	en
Il est Italien.	fr
Mi klarigas al ŝi.	ep
La teatraĵistino mem estis en la teatro kaj ŝin impresis la longa aplaŭdado de la spektantoj.	ep
Ni jam estas geedzoj dum kvin jaroj.	ep
Le sue mani erano fredde come il ghiaccio.	it
Ĝis nun mi ne estis vidinta tian pluvegon.	ep
She wouldn't let up until I agreed to go to the movies with her.	en
Vi ne povas aprezi tiun poemon, ĝis vi plurfoje legis ĝin.	ep
Co robiła twoja matka kiedy wróciłeś do domu?	pl
Milduloj estas subigataj.	ep
Ŝi purigis la ĉambron por mi.	ep
Él recibió una buena educación en Inglaterra.	es
Ne marchez pas si vite. Je ne peux pas suivre.	fr
Guardavo delle vecchie foto.	it
Roy ŝajnas esti feliĉa kiam lia amatino lin telefonas.	ep
Er vergaß, ihr ein Geschenk zu kaufen.	de
Нет. Я не боюсь привидений.	ru
Ik zal hem vanavond bellen.	nl
Наоко быстро бегает.	ru
Os relâmpagos normalmente acompanham trovões.	pt
這本小說很無聊。	zh
Robin wygląda uroczo gdy śpi.	pl
Ta książka powinna ci się przydać.	pl
Heute Nacht wird es regnen.	de
La nouvelle la rendit heureuse.	fr
Você tocou justamente no assunto que eu queria discutir.	pt
Él era completamente negro y por lo tanto, lo llamaban Tango el Gato Negro.	es
Mi hermano pequeño fue herido en un accidente.	es
Tom decided to learn to live with the problem.	en
Is this your opinion?	en
Başardığına çok memnun oldum.	tr
Jane'in tek başına okula gitmesi çok zordu.	tr
Non mi sono mai sentito tanto stupido.	it
Bu kapı kapanmaz.	tr
Un poète peut survivre à tout sauf à une erreur d'impression.	fr
Je suis cosméticienne, tous les jours je transforme des filles en jolies femmes.	fr
Ŝi atendis dum horoj.	ep
Ĉu mi povas veturigi vin?	ep
Noi siamo arrivate in tempo in ufficio.	it
Ik zal de schulden van mijn zoon niet betalen.	nl
Desde janeiro eu trabalho na biblioteca.	pt
I've got to help Mary.	en
O, habere şaşırmış gibi görünüyordu.	tr
O, yüksek bir maaş alır.	tr
Ĉu vi vundiĝis?	ep
O, zor işittiğinden dolayı, o onunla her zaman yüksek sesle konuşur.	tr
Хоть я больше и не ношу эти ботинки, я не могу заставить себя выбросить их.	ru
Li ĝuas bonan socialan vivon.	ep
Tom heeft zijn belofte niet gehouden.	nl
Изобретательская смекалка Лу Баня погубила его собственную мать.	ru
Eu gosto da sua gata, mas ela não gosta de mim.	pt
Incominciamo la festa.	it
Ich habe die Absicht, hier eine Woche zu bleiben.	de
Bir öğretmen olmaya karar verdi.	tr
Elle m'a collé un coup de pied dans les couilles.	fr
Mes yeux ne voient que ce qu'ils veulent bien voir.	fr
Karpuz sıcak bir günde lezzetlidir.	tr
Sie ist gleichsam ein wandelnder Lautsprecher.	de
Babam akşam yemeği sırasında tek kelime söylemedi.	tr
Tom möchte dich gerne so bald wie möglich sehen.	de
Zuerst waren wir überhaupt nicht vertraut miteinander. Mit der Zeit lernten wir einander kennen.	de
Ho portato una giacca perché c'era abbastanza fresco stamattina.	it
I think that jacket would fit me.	en
I was born here.	en
Tom ne fait pas la différence entre le lin et la laine.	fr
Tom ist verheiratet.	de
What you want doesn't really matter.	en
Diese Frage ist zu schwierig für mich.	de
Mi son fatto controllare gli occhi.	it
Either Tom doesn't want to do it or he can't.	en
Kontraŭ la mono li povis aĉeti novan aŭton.	ep
No vayas a reuniones ilegales.	es
Estas pli simple ol ŝajnas.	ep
Frag ihn, wann der nächste Flug geht!	de
Gute Bäume tragen zeitig.	de
Die europäische Zivilisation ist geprägt durch eine Überbewertung des Gedankens, der Deduktion, des Wissens und durch eine Unterschätzung von Gefühl, Intuition und Vertrauen.	de
Era visibilmente imbarazzato.	it
It's all going to be okay.	en
I should've known.	en
Jen mia filo.	ep
Versuchen Sie in Zukunft, rechtzeitig im Büro zu sein!	de
YouTube er ikke en god website.	dk
Tout le monde le croit.	fr
Estas indikite laŭetikede, ke oni prenu du tablojdojn.	ep
Tom es diabético.	es
Mi scias, ke tio ne estas vera.	ep
Ŝi donacas multe da mono por la projekto.	ep
Elle écarquilla les yeux lorsque des mains aux gros doigts boudinés se refermèrent sur son cou.	fr
Tom przeżył wspaniały czas gdy pojechał do Bostonu.	pl
J'ai organisé un dîner, le week-end dernier.	fr
Was ist zwischen dir und Tom denn vorgefallen?	de
Je pense que Tom s'est vraiment amusé.	fr
Ещё столько всего надо сделать!	ru
Tom isn't used to city life.	en
Я состою в яхт-клубе.	ru
Boston'da kalma.	tr
Der Schreibtisch macht einen aufgeräumten Eindruck.	de
Metti un po' di sale nell'acqua che bolle.	it
I'll take anything I can get.	en
Gravas, ke ŝi aŭdas tion.	ep
Tom non beve vino.	it
Kiel en orienta Eŭropo la poluado ne ĉesas pliiĝi en Ĉinujo.	ep
”Minua ei tarvitse odottaa.” ”En minä niin aikonutkaan tehdä.”	fi
O bir arkadaş mı?	tr
Non era gelosa.	it
Ich bin ohne eigenes Verschulden in Schwierigkeiten geraten.	de
Man hatte mir jede Menge falscher Vorstellungen eingetrichtert.	de
Ho sentito tutto quello che ha detto Tom.	it
She let a room.	en
Christmas Day falls on December 25th every year.	en
Holnap délután eltávozik.	hu
Mi sono emozionato.	it
You're a swell guy, Tom.	en
Hij ziet er uit als een muggenzifter.	nl
У неё две кошки. Одна белая, а одна чёрная.	ru
Noi non vogliamo andare laggiù su quella strada, vero?	it
Gitmeliyiz ve Tom'u görmeliyiz.	tr
This partition separates the two rooms.	en
Мне тебя здесь ждать?	ru
Bonvolu doni al mi medikamenton por mildigi la doloron.	ep
Sono contento ti sia piaciuto.	it
Falando do Professor Smith, o assistente dele está um pouco surdo.	pt
Ақпараттық әріптестіктің маңыздылығы айтпаса да түсінікті.	kz
These plants are all poisonous.	en
Il Papa pesa il pepe a Pisa, Pisa pesa il pepe al Papa.	it
Ze heeft geweldige borsten.	nl
Tom is helping Mary get ready for the party.	en
Do you remember the first time you saw one of those?	en
Ze is zich van haar zonde niet bewust.	nl
Mi amiga no pudo venir.	es
